% Model:              three_layers.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 12 2022, 17:16
% Dimension:          2
% Nodes:              2889
% Expressions:        1
% Description:        表面
% R                       Z                        Color
0.008253255555213224      0.002001221371966302     29.86720423872977
0.00841613776507162       0.00223                  28.353482718814977
0.007396021338402059      0.001314885487865207     38.91995982756121
0.007558903548260457      0.0015436641158989054    36.447484638759626
0.007721785758118854      0.0017724427439326036    34.182847395670684
0.00788466796797725       0.0020012213719663016    31.90473806327979
0.00804755017783565       0.00223                  29.642830835048695
0.007190315961024485      0.0015436641158989048    38.953438377901946
0.007353198170882885      0.001772442743932604     36.864201285513055
0.007516080380741281      0.002001221371966302     34.6883353729721
0.007678962590599679      0.0022299999999999998    32.4795968919544
0.0069846105836469125     0.0017724427439326032    39.60276414886174
0.007147492793505312      0.002001221371966302     37.73214183605106
0.007310375003363708      0.0022299999999999998    35.64776270101915
0.006778905206269341      0.002001221371966302     40.8857683397066
0.006941787416127739      0.00223                  39.05864644601883
0.005867686696305377      8.586303080589559E-4     55.92425128550778
0.005737549291888484      6.439727310442167E-4     57.76156470848866
0.005607411887471592      4.2931515402947786E-4    60.061249465245496
0.005477274483054703      2.1465757701473906E-4    62.82696192277757
0.006129320441788612      8.586303080589559E-4     53.35877965505621
0.00599918303737172       6.43972731044217E-4      54.80546407718692
0.00586904563295483       4.2931515402947786E-4    56.9812734721988
0.005738908228537938      2.1465757701473887E-4    59.72450804857358
0.005608770824121048      5.957944610300275E-20    63.01563397805506
0.006260816782854955      6.439727310442167E-4     51.28480090303835
0.0061306793784380665     4.2931515402947797E-4    53.550479875338894
0.006000541974021174      2.1465757701473885E-4    56.54961041758227
0.005870404569604281      -8.936916915450412E-20   60.094451383897706
0.0063923131239213005     4.2931515402947786E-4    49.75917137498074
0.00626217571950441       2.1465757701473898E-4    52.94504411845508
0.006132038315087517      -8.936916915450412E-20   56.745111503904944
0.006523809464987646      2.1465757701473906E-4    48.78640270279182
0.0063936720605707546     -1.191588922060055E-19   52.95728355406807
0.006655305806053989      0                        47.86824399931573
0.009334678632141529      0.0011136701607568826    30.19964856819598
0.009537099199891827      0.0013369361286055062    28.539586635791565
0.009739519767642122      0.0015602020964541293    27.228728862283244
0.00994194033539242       0.0017834680643027529    26.069440342742446
0.01014436090314272       0.0020067340321513766    25.09496481997131
0.010346781470893017      0.00223                  24.618319456984594
0.009150970458727547      0.0013369361286055062    30.18141127739306
0.009353391026477843      0.0015602020964541297    28.551238348932703
0.00955581159422814       0.0017834680643027529    27.212886235401403
0.009758232161978438      0.0020067340321513766    26.03515510075066
0.009960652729728738      0.00223                  25.05663373589967
0.008967262285313563      0.0015602020964541293    29.776999055958782
0.009169682853063863      0.0017834680643027535    28.41194374661044
0.00937210342081416       0.0020067340321513766    27.142601074965768
0.009574523988564457      0.0022299999999999998    26.02148971107508
0.008783554111899582      0.0017834680643027529    29.411947221295875
0.008985974679649882      0.0020067340321513766    28.286797121136306
0.009188395247400179      0.0022299999999999998    27.078022777214134
0.008599845938485602      0.0020067340321513766    29.10880741646536
0.0088022665062359        0.00223                  28.192395192435228
0.007412442533834504      8.688854878652068E-4     39.66513337979683
0.007223158351889373      6.516641158989049E-4     41.695851336568076
0.007033874169944245      4.3444274393260324E-4    43.6576560320583
0.006844589987999118      2.1722137196630175E-4    45.566301289281185
0.00774397393112201       8.688854878652068E-4     38.34561359318491
0.007554689749176881      6.51664115898905E-4      40.054982902002685
0.007365405567231752      4.3444274393260324E-4    41.977801051990916
0.007176121385286622      2.172213719663016E-4     43.871922426177356
0.0069868372033414965     6.02910421494134E-20     45.75407370699872
0.007886221146464386      6.516641158989049E-4     37.91573511067168
0.007696936964519259      4.344427439326034E-4     39.94093745590586
0.007507652782574129      2.1722137196630156E-4    42.10154432715594
0.007318368600629         -9.043656322412011E-20   44.23443852459969
0.008028468361806762      4.3444274393260324E-4    37.568974498416296
0.007839184179861635      2.1722137196630167E-4    39.922842194508
0.007649899997916505      -9.043656322412011E-20   42.31578579602314
0.008170715577149141      2.1722137196630175E-4    37.28999354886342
0.007981431395204013      -1.2058208429882682E-19  39.979800614975055
0.008312962792491517      0                        36.87494274755135
0.011266128146934593      0.0011182861414073537    22.365254853200764
0.011468387552890558      0.0013406289131258832    21.52704527693329
0.01167064695884652       0.001562971684844412     21.10281536597055
0.011872906364802482      0.0017853144565629414    20.95215510021181
0.01207516577075845       0.002007657228281471     21.06796252474659
0.012277425176714414      0.00223                  21.583877655907656
0.01108225881172628       0.0013406289131258832    23.072737437307175
0.011284518217682242      0.0015629716848444125    22.332977394139967
0.011486777623638205      0.0017853144565629414    21.968327952182047
0.011689037029594168      0.0020076572282814705    21.868908047483963
0.011891296435550137      0.00223                  22.02742759776876
0.01089838947651796       0.001562971684844412     23.57258234448353
0.011100648882473927      0.001785314456562942     23.046803306323163
0.01130290828842989       0.002007657228281471     22.754814287658633
0.011505167694385853      0.0022299999999999998    22.701640356147568
0.010714520141309644      0.0017853144565629414    24.028731911400754
0.010916779547265611      0.002007657228281471     23.70290567002042
0.011119038953221574      0.0022299999999999998    23.469956796434886
0.010530650806101334      0.002007657228281471     24.440383174032497
0.010732910212057297      0.00223                  24.30059135814703
0.009130335464211528      8.909361286055062E-4     31.29276468392915
0.008925992296281523      6.682020964541294E-4     32.71711282374287
0.00872164912835152       4.45468064302753E-4      34.09602547274969
0.008517305960421521      2.227340321513766E-4     35.42575607346358
0.009517131273115154      8.909361286055062E-4     29.823014544764916
0.009312788105185151      6.682020964541295E-4     31.134898575816212
0.009108444937255149      4.454680643027529E-4     32.58861345987344
0.008904101769325143      2.2273403215137644E-4    33.99742283856304
0.008699758601395144      6.182111271551453E-20    35.36013037512369
0.009699583914088775      6.682020964541294E-4     29.250103285771093
0.009495240746158776      4.4546806430275303E-4    30.76542559218485
0.009290897578228772      2.2273403215137638E-4    32.35935138158205
0.009086554410298767      -9.27316690732718E-20    33.90452447526049
0.009882036555062397      4.45468064302753E-4      28.65360353777524
0.009677693387132397      2.2273403215137654E-4    30.371386472266664
0.00947335021920239       -9.27316690732718E-20    32.10743135367281
0.010064489196036024      2.227340321513766E-4     28.033600978205172
0.009860146028106021      -1.2364222543102905E-19  29.951040584554924
0.010246941837009645      0                        27.361695811365834
0.013201227958596032      0.0011183188188608883    14.567859493230472
0.013402596143383988      0.0013406550550887108    14.798804539536743
0.013603964328171942      0.0015629912913165326    15.411328243469256
0.013805332512959897      0.001785327527544355     16.237706803314605
0.014006700697747853      0.002007663763772178     17.213168603084682
0.014208068882535809      0.00223                  18.34747052168562
0.01301646740221971       0.0013406550550887108    16.10870613175619
0.013217835587007665      0.0015629912913165333    16.40300084022565
0.013419203771795618      0.0017853275275443558    17.02283448285326
0.01362057195658357       0.0020076637637721773    17.834331650371908
0.01382194014137153       0.00223                  18.781979951585473
0.012831706845843383      0.0015629912913165326    17.557997573613868
0.013033075030631343      0.0017853275275443556    17.959874422616338
0.013234443215419292      0.0020076637637721777    18.565509006992254
0.013435811400207248      0.0022299999999999998    19.331179421431564
0.01264694628946706       0.001785327527544355     18.9670802811237
0.012848314474255017      0.0020076637637721777    19.460322582672333
0.01304968265904297       0.0022299999999999998    20.042756195508556
0.012462185733090738      0.002007663763772178     20.32668761544663
0.012663553917878692      0.00223                  20.89904264513253
0.011062290884949606      8.94628913125883E-4      22.987048683013402
0.010858453622964613      6.709716848444121E-4     23.92732105643291
0.010654616360979622      4.473144565629414E-4     24.980133956751303
0.010450779098994636      2.2365722828147084E-4    26.121507160707246
0.011452387556749861      8.94628913125883E-4      21.30027577254328
0.011248550294764873      6.709716848444123E-4     22.124093719859754
0.011044713032779882      4.473144565629414E-4     23.19633953290568
0.010840875770794891      2.236572282814707E-4     24.371396145296043
0.010637038508809904      6.207735111548339E-20    25.626149033008634
0.011638646966565127      6.709716848444121E-4     20.174372502491373
0.011434809704580141      4.473144565629415E-4     21.2099056936657
0.011230972442595149      2.2365722828147062E-4    22.450359183667004
0.01102713518061016       -9.311602667322508E-20   23.785557272401572
0.011824906376380393      4.473144565629414E-4     19.09227864612256
0.011621069114395406      2.2365722828147073E-4    20.349115096249776
0.011417231852410415      -9.311602667322508E-20   21.767104477800256
0.012011165786195665      2.2365722828147084E-4    18.077322858774288
0.011807328524210675      -1.2415470223096678E-19  19.56250652981227
0.012197425196010931      0                        17.151819083098623
0.015135594395701535      0.0011182982410792824    10.228539326828185
0.01533621803423267       0.0013406385928634262    11.359365904857786
0.015536841672763799      0.0015629789446475694    12.527136329840422
0.015737465311294933      0.001785319296431713     13.649870519347374
0.015938088949826075      0.0020076596482158566    14.701881254330406
0.016138712588357206      0.00223                  15.658564610543323
0.014950089293068392      0.0013406385928634262    11.708600959488784
0.015150712931599523      0.00156297894464757      12.789575347646519
0.015351336570130658      0.0017853192964317132    13.919396582820962
0.01555196020866179       0.002007659648215857     15.010394650862867
0.01575258384719293       0.00223                  16.036781634221303
0.014764584190435241      0.0015629789446475694    13.303464564904534
0.014965207828966383      0.0017853192964317134    14.341197780487093
0.015165831467497514      0.0020076596482158566    15.380782003910161
0.015366455106028645      0.0022299999999999998    16.38412388180536
0.014579079087802095      0.001785319296431713     14.955931645058545
0.014779702726333234      0.0020076596482158566    15.951402128712285
0.014980326364864365      0.0022299999999999998    16.896572280083724
0.014393573985168955      0.0020076596482158566    16.633073095269843
0.014594197623700091      0.00223                  17.589984964609783
0.013000467406079014      8.946550550887106E-4     14.35858176787955
0.012799706853561991      6.709912913165328E-4     14.58640476744058
0.01259894630104497       4.4732752754435517E-4    15.14810610312221
0.012398185748527952      2.2366376377217772E-4    16.014137436226655
0.013390596146278468      8.946550550887106E-4     12.85407435413125
0.013189835593761445      6.709912913165329E-4     12.817351656216841
0.012989075041244424      4.473275275443552E-4     13.247584971357389
0.012788314488727403      2.2366376377217753E-4    14.025568797803517
0.012587553936210387      6.20791650785484E-20     15.105030327464279
0.013579964333960895      6.709912913165328E-4     11.193963115050956
0.01337920378144388       4.473275275443553E-4     11.392715916843592
0.013178443228926855      2.236637637721775E-4     12.068346379187249
0.012977682676409833      -9.31187476178226E-20    13.101932232322206
0.013769332521643328      4.4732752754435517E-4    9.684267547290204
0.01356857196912631       2.2366376377217764E-4    10.176194023930982
0.013367811416609287      -9.31187476178226E-20    11.142645345142066
0.013958700709325764      2.2366376377217772E-4    8.41868746805539
0.013757940156808743      -1.241583301570968E-19   9.26235824640448
0.014148068897008195      0                        7.534980556219118
0.017044862370344378      0.0011185071269905749    12.470838874971408
0.017249761155111225      0.0013408057015924602    13.064505331855514
0.01745465993987807       0.0015631042761943448    13.531004101445944
0.017659558724644912      0.0017854028507962299    13.8831864517825
0.01786445750941176       0.002007701425398115     14.11564365190063
0.018069356294178603      0.00223                  14.199020968808194
0.016863632413946943      0.0013408057015924602    12.562455007535437
0.01706853119871379       0.0015631042761943454    13.218067936473965
0.01727342998348063       0.0017854028507962303    13.76775634063906
0.017478328768247474      0.002007701425398115     14.194592598300597
0.017683227553014325      0.00223                  14.494342065279715
0.016682402457549508      0.0015631042761943448    12.967976867840221
0.016887301242316355      0.0017854028507962305    13.64310165143246
0.0170922000270832        0.0020077014253981154    14.203677874335265
0.017297098811850042      0.0022299999999999998    14.638217691299499
0.016501172501152073      0.0017854028507962299    13.627404340514103
0.01670607128591892       0.002007701425398115     14.302123299192676
0.016910970070685764      0.0022299999999999998    14.847428860772741
0.01631994254475464       0.002007701425398115     14.50700209686957
0.01652484132952149       0.00223                  15.166577632424996
0.014938089295962869      8.94638592863426E-4      8.918073668987404
0.014740584196224196      6.709789446475693E-4     7.8570563339068835
0.014543079096485528      4.4731929643171284E-4    7.174308423664447
0.014345573996746866      2.2365964821585656E-4    7.038213546948713
0.01532821803616232       8.94638592863426E-4      8.953866521564175
0.015130712936423655      6.709789446475694E-4     7.677197010016537
0.014933207836684982      4.4731929643171284E-4    6.716354740634111
0.014735702736946313      2.236596482158564E-4     6.219364391127526
0.01453819763720765       6.207802278220165E-20    6.360124244298031
0.015520841676623102      6.709789446475693E-4     8.04158570320578
0.01532333657688444       4.47319296431713E-4      6.897114389219134
0.01512583147714577       2.2365964821585634E-4    6.1231306596667325
0.0149283263774071        -9.31170341733025E-20    5.9045465061886
0.015713465317083886      4.4731929643171284E-4    7.570983408519621
0.015515960217345222      2.2365964821585647E-4    6.66053042730602
0.015318455117606553      -9.31170341733025E-20    6.183067406120788
0.015906088957544678      2.2365964821585656E-4    7.598964193578217
0.015708583857806012      -1.2415604556440334E-19  6.9964096928330495
0.016098712598005462      0                        8.097911729289837
0.018632714992705142      0.0011157014253981151    15.749371600756508
0.018906171994164115      0.0013385611403184926    15.748561242636171
0.019179628995623078      0.001561420855238869     15.750281034932517
0.01945308599708205       0.001784280570159246     15.616941016581649
0.01972654299854103       0.0020071402850796232    15.358966488096009
0.02                      0.00223                  14.991168354619173
0.018520043252999836      0.0013385611403184926    15.263851144708799
0.01879350025445881       0.0015614208552388695    15.217658165479168
0.019066957255917776      0.001784280570159246     15.053407355884696
0.019340414257376745      0.0020071402850796232    14.759882844518282
0.019613871258835725      0.00223                  14.350512898103096
0.01840737151329452       0.001561420855238869     14.794089289015094
0.0186808285147535        0.0017842805701592467    14.73558670114063
0.01895428551621247       0.0020071402850796232    14.548049987241951
0.01922774251767144       0.0022299999999999998    14.230872504443202
0.018294699773589215      0.001784280570159246     14.437028126337633
0.01856815677504819       0.0020071402850796232    14.354404498886913
0.01884161377650716       0.0022299999999999998    14.131089925631345
0.018182028033883912      0.0020071402850796232    14.205652023107856
0.018455485035342886      0.00223                  14.087547108980386
0.016855632415876596      8.9480570159246E-4       11.550906428401433
0.016666402461408807      6.711042761943448E-4     10.594952160441215
0.016477172506941026      4.4740285079622986E-4    9.66038263085581
0.016287942552473247      2.2370142539811507E-4    8.801651666264231
0.01724576115607605       8.9480570159246E-4       12.615278601959922
0.017056531201608265      6.711042761943448E-4     11.830743900939387
0.016867301247140483      4.4740285079622986E-4    11.047093227879433
0.016678071292672698      2.237014253981149E-4     10.30562221733574
0.01648884133820492       6.208961827961352E-20    9.657907851752633
0.01744665994180771       6.711042761943448E-4     12.997950352600999
0.017257429987339937      4.4740285079623E-4       12.355593071279113
0.01706820003287215       2.2370142539811485E-4    11.736298121288891
0.016878970078404366      -9.313442741942026E-20   11.174559344583406
0.017647558727539384      4.4740285079622986E-4    13.523667893172359
0.017458328773071605      2.23701425398115E-4      13.018974552646396
0.01726909881860382       -9.313442741942026E-20   12.560932873085635
0.01784845751327106       2.2370142539811507E-4    14.150239021947936
0.017659227558803278      -1.24179236559227E-19    13.774076128651393
0.018049356299002728      0                        14.877030835092462
0.01851604325396466       8.925611403184921E-4     15.679159911912144
0.01839937151522417       6.694208552388689E-4     15.501517313109407
0.01828269977648369       4.4628057015924595E-4    15.31068538859654
0.018166028037743212      2.2314028507962314E-4    15.113978754963838
0.018906171994164115      8.925611403184921E-4     16.52602324098935
0.018789500255423634      6.694208552388691E-4     16.538980488373664
0.018672828516683147      4.46280570159246E-4      16.483452352493345
0.018556156777942666      2.2314028507962298E-4    16.412540753995884
0.01843948503920219       6.193387055420468E-20    16.331728395307017
0.019179628995623078      6.694208552388689E-4     17.45235610041525
0.019062957256882607      4.462805701592461E-4     17.425056085639234
0.01894628551814212       2.2314028507962292E-4    17.449085293943753
0.018829613779401635      -9.290080583130703E-20   17.457185228213795
0.01945308599708205       4.4628057015924595E-4    18.3014755509018
0.019336414258341574      2.2314028507962303E-4    18.214965076183525
0.019219742519601093      -9.290080583130703E-20   18.31299777639658
0.01972654299854103       2.2314028507962314E-4    19.050977051629978
0.01960987125980055       -1.2386774110840938E-19  18.891911757089666
0.02                      0                        19.685471782595666
0.019179628995623088      0.0011154208552388693    16.672865327024237
0.019453085997082058      8.922805701592461E-4     17.60064069592064
0.019726542998541027      6.69140285079623E-4      18.458527971502953
0.020000000000000004      4.460000000000002E-4     19.221965585141863
0.019453085997082058      0.0013382805701592465    16.72420133338619
0.019726542998541027      0.0011151402850796232    17.53740994403751
0.019999999999999993      8.92E-4                  18.274381722700653
0.019726542998541027      0.0015611402850796232    16.63718736625175
0.019999999999999997      0.001338                 17.339983688969436
0.020000000000000004      0.0017840000000000004    16.420172699004443
0.002218558679226413      3.67553156952877E-4      653.5417887784885
0.002236402407761095      4.5875827862592303E-4    628.676029923316
0.0022542461362957764     5.49963400298969E-4      612.9316813931766
0.0022720898648304583     6.411685219720151E-4     606.9336388345088
0.002158415689088067      3.9360590754395535E-4    734.4248231253652
0.0021762594176227487     4.8481102921700135E-4    714.8834002682745
0.00219410314615743       5.760161508900474E-4     703.1985368559234
0.00209827269894972       4.1965865813503367E-4    828.0513557175764
0.0021161164274844024     5.108637798080797E-4     815.2753255544964
0.002038129708811374      4.45711408726112E-4      926.831318057859
4.5453300660482456E-4     0.0013275853350818618    2216.0020494589
5.068395235971822E-4      0.0012483588209939002    2467.50079021301
5.591460405895399E-4      0.0011691323069059388    2684.4161729916095
6.114525575818976E-4      0.0010899057928179777    2905.8597558558326
5.4081308519715E-4        0.0013590380997239165    2028.8907509129162
5.931196021895077E-4      0.0012798115856359552    2257.471948409474
6.454261191818653E-4      0.0012005850715479938    2482.0982933868013
6.270931637894754E-4      0.0013904908643659717    1850.208971761962
6.79399680781833E-4       0.0013112643502780103    2060.1859137705273
7.133732423818009E-4      0.0014219436290080264    1682.9972968995282
8.907208395346217E-4      0.0014919679637834058    1424.058844395449
9.877028872564994E-4      0.00138128868505339      1500.26177010923
0.001084684934978377      0.0012706094063233732    1567.4405224832287
0.001181666982700255      0.001159930127593357     1656.2550610900394
0.0012786490304221329     0.001049250848863341     1679.5382387109307
9.81788358095117E-4       0.0015305395339167303    1300.6409050036737
0.0010787704058169948     0.001419860255186714     1378.205487383286
0.0011757524535388727     0.0013091809764566977    1458.6147386642456
0.0012727345012607505     0.0011985016977266816    1506.9413096292978
0.0010728558766556124     0.0015691111040500548    1180.6395218976495
0.00116983792437749       0.0014584318253200385    1262.8886637919106
0.0012668199720993678     0.0013477525465900222    1333.3157768201954
0.0011639233952161078     0.0016076826741833793    1065.1776587769525
0.0012609054429379857     0.001497003395453363     1159.3743413471195
0.0016058015641465082     0.001465354875929319     855.8944867791929
0.0015180989015540318     0.0015105797180261652    877.225427451431
0.0014303962389615556     0.0015558045601230114    902.390808693803
0.0013426935763690795     0.0016010294022198574    930.9317071750531
0.0015240134307154143     0.0013613288691628244    1024.7094170678133
0.001436310768122938      0.0014065537112596706    1066.4844354247637
0.0013486081055304616     0.0014517785533565166    1112.6110047107595
0.0014422252972843203     0.0012573028623963298    1213.8208121937025
0.0013545226346918442     0.001302527704493176     1259.2983211444346
0.0013604371638532265     0.0011532768556298354    1404.434609865885
0.002522029850511049      4.4265042514681646E-4    450.34921924897736
0.002464005786224572      5.150812297713776E-4     484.34328630407356
0.0024059817219380946     5.875120343959388E-4     524.8264980969723
0.0023479576576516175     6.599428390204999E-4     570.4483243336529
0.0025041861219763676     3.5144530347377045E-4    467.5727241943498
0.00244616205768989       4.238761080983316E-4     502.8483577323076
0.0023881379934034127     4.963069127228927E-4     535.4796891412615
0.0023301139291169357     5.687377173474539E-4     575.969939913783
0.0024283183291552084     3.3267098642528555E-4    526.9260580308826
0.002370294264868731      4.0510179104984666E-4    555.2567279235037
0.002312270200582254      4.775325956744079E-4     586.4004454586825
0.002352450536334049      3.138966693768007E-4     585.8003202299955
0.002294426472047572      3.863274740013618E-4     607.3027770454859
0.0022765827435128902     2.951223523283158E-4     644.1754622767439
0.0023777340457677145     7.56424750037089E-4      544.3449029173198
0.0024357581100541916     6.839939454125278E-4     512.8305814754314
0.0024937821743406686     6.115631407879667E-4     471.4449678861456
0.002551806238627146      5.391323361634054E-4     434.3254194388041
0.0026098303029136235     4.6670153153884433E-4    396.0031262880527
0.0024655344981702886     7.804758564291167E-4     498.43881016169036
0.0025235585624567656     7.080450518045556E-4     460.95421682420766
0.002581582626743243      6.356142471799944E-4     420.32954046053743
0.0026396066910297205     5.631834425554334E-4     381.54670793412976
0.002553334950572863      8.045269628211445E-4     452.42066495895574
0.00261135901485934       7.320961581965833E-4     408.79242745084014
0.0026693830791458175     6.596653535720222E-4     370.0364019427518
0.002641135402975437      8.285780692131725E-4     406.34091596708697
0.0026991594672619145     7.561472645886113E-4     361.716800088088
0.0027289358553780115     8.526291756052002E-4     367.6275747372811
0.0023001681592579107     2.3985274527234965E-4    613.1718585424785
0.002323753575002931      1.8458313821638342E-4    580.4375200334363
0.0023473389907479516     1.2931353116041723E-4    553.2357732543662
0.0023760359520790695     2.5862706232083446E-4    548.4352359903291
0.00239962136782409       2.0335745526486832E-4    516.0380941382434
0.002451903744900229      2.7740137936931936E-4    483.1612682800064
0.0018190807428193284     0.0014123536944546464    774.8007363595514
0.0018603798974715312     0.0013083276876881516    777.9145391039958
0.0019016790521237345     0.0012043016809216572    784.8269428647275
0.0019429782067759377     0.0011002756741551626    795.7843250667088
0.001984277361428141      9.962496673886683E-4     830.0320589499203
0.0019446572588996721     0.00140457735507682      705.6323841995913
0.001985956413551875      0.0013005513483103253    711.3228278514063
0.0020272555682040783     0.001196525341543831     722.7447761092004
0.0020685547228562816     0.0010924993347773363    746.0883828695869
0.0020702337749800162     0.0013968010156989936    639.1049749736585
0.0021115329296322195     0.001292775008932499     648.8912204870265
0.0021528320842844227     0.0011887490021660046    661.3554096853106
0.00219581029106036       0.001389024676321167     576.0372010345011
0.0022371094457125634     0.0012849986695546726    575.953174617056
0.002296224236120253      8.621485823047171E-4     565.9688953822645
0.002384024688522827      8.861996886967449E-4     519.6755353619295
0.002471825140925401      9.102507950887726E-4     478.5399915766357
0.0025596255933279756     9.343019014808004E-4     437.3604522365302
0.00264742604573055       9.583530078728284E-4     397.90562912041275
0.0023025148788753656     9.91923520964373E-4      546.9369550250409
0.0023903153312779396     0.0010159746273564008    511.82144425140984
0.002478115783680514      0.0010400257337484287    469.50426845196245
0.0025659162360830885     0.0010640768401404565    423.10866115770904
0.0023088055216304785     0.001121698459624029     530.8157433882732
0.0023966059740330526     0.0011457495660160567    507.69955157627413
0.002484406426435627      0.0011698006724080844    453.272058261495
0.002315096164385591      0.0012514733982836848    517.9024894577198
0.0024028966167881655     0.0012755245046757128    487.36323784052547
0.002062264080101169      9.627243961176804E-4     775.9246153034475
0.0021402507987741968     9.291991248466926E-4     704.5669015892688
0.0022182375174472245     8.956738535757047E-4     636.0093582553206
0.0021465414415293097     0.0010589740635063485    679.7740581877315
0.0022245281602023374     0.0010254487922353606    608.2409502167368
0.0022308188029574504     0.0011552237308950167    582.798693776989
0.0017073497061544012     0.0015821040270659783    789.12393797922
0.0018329262222347448     0.0015743276876881518    715.0587083490524
0.0019585027383150887     0.0015665513483103253    647.7671789924806
0.0020840792543954326     0.001558775008932499     582.5884878823209
0.0017211951855698176     0.0017440780202994837    720.1616596962156
0.0018467717016501615     0.0017363016809216572    654.1917396510726
0.0019723482177305056     0.0017285253415438308    587.3243178891049
0.0017350406649852342     0.001906052013532989     649.6943801493604
0.001860617181065578      0.0018982756741551627    591.8689983204704
0.001748886144400651      0.0020680260067664946    577.7330691986467
0.0014442417183769722     0.0017177785533565167    811.4244325105465
0.0015319443809694484     0.0016725537112596705    803.5439926131949
0.0016196470435619246     0.0016273288691628243    797.8027802613163
0.001545789860384865      0.001834527704493176     726.3555345792522
0.0016334925229773414     0.00178930286239633      720.7110269602912
0.0016473380023927578     0.0019512768556298353    642.1843572909229
3.7540377535918713E-4     0.001385277429511699     2068.424127008793
4.6168385395151253E-4     0.001416730194153754     1924.726421106181
5.47963932543838E-4       0.001448182958795809     1769.9136393685687
6.342440111361633E-4      0.0014796357234378638    1620.7260325684554
7.205240897284889E-4      0.0015110884880799188    1426.171543071745
3.8255462270587505E-4     0.0014744222885835915    1824.868839655974
4.688347012982005E-4      0.0015058750532256462    1674.2135062962461
5.55114779890526E-4       0.0015373278178677013    1520.1793132319053
6.413948584828514E-4      0.0015687805825097562    1340.7687633886858
3.897054700525631E-4      0.0015635671476554838    1581.698816210882
4.7598554864488853E-4     0.0015950199122975385    1423.5828992470301
5.622656272372139E-4      0.0016264726769395937    1258.9413256569514
3.9685631739925104E-4     0.001652712006727376     1339.1601638095872
4.8313639599157656E-4     0.0016841647713694312    1181.6120443517211
3.0175318975668723E-4     0.0014260019884050285    1956.3638906931942
3.089040371033752E-4      0.0015151468474769209    1717.9342094755793
3.1605488445006323E-4     0.001604291706548813     1479.8409388128237
2.2810260415418742E-4     0.001466726547298358     1865.061149361539
2.3525345150087542E-4     0.0015558714063702503    1625.460715205459
1.544520185516876E-4      0.0015074511061916875    1780.066670347446
0.0010833511274094011     0.0017244318253200385    959.8219375189165
0.0010027788596026945     0.0018411809764566976    859.6848986121248
9.22206591795988E-4       0.001957930127593357     758.3138274584511
8.416343239892814E-4      0.0020746792787300163    674.7100157207021
9.922836088489058E-4      0.0016858602551867137    1067.8209611042244
9.117113410421992E-4      0.0018026094063233735    968.1038410885232
8.311390732354926E-4      0.0019193585574600325    870.8973950170893
9.012160902884104E-4      0.0016472886850533897    1178.9804287902634
8.206438224817039E-4      0.001764037836190049     1070.38794597977
8.101485717279151E-4      0.0016087171149200652    1271.3829085365421
5.727608779910028E-4      0.0017817933982095773    1048.8068682998846
6.518901092366402E-4      0.0017241013037797399    1112.0420512954338
7.310193404822775E-4      0.0016664092093499024    1179.4542590125516
6.623853599904289E-4      0.0018794220250497235    915.7012217918409
7.415145912360664E-4      0.0018217299306198863    986.4085035605473
7.520098419898551E-4      0.00197705065188987      795.1832256845468
0.00282212279323634       9.428244415882901E-4     350.7435301848504
0.0029153097310946692     0.0010330197075713796    325.7404490643145
0.003008496668952998      0.0011232149735544697    300.4845005469394
0.003101683606811327      0.0012134102395375591    275.1136743631917
0.0027406129835888787     0.001048548273855918     372.5777562464074
0.0028337999214472073     0.0011387435398390077    345.3859746372998
0.0029269868593055364     0.0012289388058220976    318.2175257785979
0.0030201737971638654     0.0013191340718051872    292.1800226354269
0.002659103173941417      0.0011542721061235462    393.1561017353445
0.0027522901117997462     0.0012444673721066358    367.17510108962693
0.002845477049658075      0.0013346626380897257    341.33553178112015
0.0025775933642939557     0.001259995938391174     416.9566299471358
0.0026707803021522847     0.001350191204374264     391.9121318210481
0.002496083554646494      0.0013657197706588024    443.4921437871236
0.0028136940789358455     7.916191789708058E-4     337.01587462155294
0.0027839176908197485     6.951372679542167E-4     339.70331191041487
0.0027541413027036515     5.986553569376277E-4     346.42118306219203
0.0027243649145875545     5.021734459210387E-4     356.9289312685247
0.0026945885264714575     4.056915349044498E-4     375.1932161979189
0.0028984523024936796     7.306091823364112E-4     308.4760237993576
0.0028686759143775825     6.341272713198221E-4     314.07467269361587
0.0028388995262614855     5.376453603032332E-4     323.9581152694088
0.0028091231381453885     4.4116344928664424E-4    340.13200639044203
0.002983210526051514      6.695991857020167E-4     281.60507502342335
0.002953434137935417      5.731172746854277E-4     290.56259109881705
0.00292365774981932       4.766353636688387E-4     304.4722986638877
0.003067968749609348      6.085891890676221E-4     256.87067550027166
0.003038192361493251      5.121072780510332E-4     268.2730330216756
0.0029068810167941746     8.818144449538954E-4     315.2605117081655
0.002991639240352008      8.208044483195009E-4     286.16850220343906
0.0030763974639098426     7.597944516851065E-4     258.76313042973874
0.003161155687467677      6.98784455050712E-4      233.44915004154035
0.0030000679546525032     9.720097109369851E-4     293.04866971199823
0.0030848261782103373     9.109997143025906E-4     263.39256319904234
0.0031695844017681713     8.499897176681961E-4     235.30476084762353
0.003093254892510832      0.001062204976920075     270.4992932866913
0.0031780131160686663     0.0010011949802856805    240.18749579291824
0.003186441830369161      0.0011524002429031646    247.8052920564682
