% Model:              three_layers.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 12 2022, 17:26
% Dimension:          2
% Nodes:              2889
% Expressions:        1
% Description:        表面
% R                       Z                        Color
0.001405766085414577      4.815171932885404E-5     3390.754001623036
0.0013791651337340394     -2.0047180302818228E-20  3435.381039284859
0.0014711835185475576     4.815171932885406E-5     3587.705103553747
0.0014445825668670201     -2.6729573737090972E-20  3916.8816345481714
0.00151                   0                        3531.3121006699034
2.2722840274798215E-4     3.0110396627700616E-4    10553.858721003942
1.7042130206098658E-4     3.315783359390797E-4     9975.789746287846
1.1361420137399105E-4     3.6205270560115327E-4    9418.948557860238
5.680710068699555E-5      3.9252707526322696E-4    8889.86519114516
0                         4.230014449253005E-4     8198.638806129498
1.7042130206098663E-4     2.469780469540197E-4     11522.483564191272
1.1361420137399106E-4     2.7745241661609327E-4    10806.68108247343
5.680710068699551E-5      3.0792678627816674E-4    10123.321230026351
1.5767137786225496E-20    3.3840115594024043E-4    9482.362485328042
1.1361420137399109E-4     1.9285212763103316E-4    12069.374845877164
5.68071006869955E-5       2.233264972931067E-4     11409.012693550198
-2.365070667933825E-20    2.5380086695518027E-4    10786.732771953344
5.680710068699554E-5      1.3872620830804663E-4    12702.23268190127
-2.365070667933825E-20    1.6920057797012016E-4    12095.03117152902
-3.1534275572451E-20      8.460028898506011E-5     13406.271399892243
0.0010563839454305294     5.095112756534244E-4     2534.742034976719
0.0011020198682611267     5.876090205227397E-4     2304.6252073858204
0.0011476557910917236     6.657067653920547E-4     2081.897533737353
0.001193291713922321      7.438045102613699E-4     1857.4032918021298
0.0012389276367529183     8.219022551306851E-4     1631.6701504374453
0.0012845635595835152     9.000000000000002E-4     1409.2958779425169
9.71064258939281E-4       5.876090205227397E-4     2483.877205892215
0.0010167001817698784     6.657067653920547E-4     2303.7249766952236
0.0010623361046004755     7.438045102613699E-4     2086.0363710568345
0.0011079720274310724     8.219022551306849E-4     1866.8363623269595
0.00115360795026167       9.000000000000002E-4     1646.5569360389889
8.857445724480325E-4      6.657067653920547E-4     2498.4152811497097
9.3138049527863E-4        7.438045102613701E-4     2332.645960399619
9.77016418109227E-4       8.21902255130685E-4      2108.4111763942024
0.001022652340939824      9.000000000000001E-4     1883.1137156807608
8.004248859567842E-4      7.438045102613699E-4     2531.478694712272
8.460608087873815E-4      8.219022551306851E-4     2384.582139452556
8.916967316179784E-4      9.000000000000002E-4     2157.5586346468226
7.151051994655359E-4      8.219022551306851E-4     2581.4781319916256
7.607411222961332E-4      9.000000000000004E-4     2457.123435103937
6.297855129742875E-4      9.000000000000002E-4     2503.9298097990454
0.0016287009236183288     2.357996587873675E-4     1349.4886119499888
0.001604960738894663      1.8863972702989402E-4    1614.0582829980492
0.0015812205541709972     1.4147979527242047E-4    1943.2221224595912
0.0015574803694473312     9.431986351494698E-5     2304.8901750823234
0.001533740184723666      4.715993175747352E-5     2688.6922846029993
0.0016829607388946632     1.8863972702989402E-4    1274.7197701557066
0.0016592205541709976     1.414797952724205E-4     1367.6728557849085
0.0016354803694473314     9.431986351494698E-5     1547.336075869289
0.0016117401847236656     4.7159931757473484E-5    1779.502392745532
0.0015880000000000002     1.308951051922455E-20    2046.579737301037
0.001737220554170997      1.4147979527242047E-4    1140.6972333704985
0.0017134803694473317     9.431986351494701E-5     1271.5736467035065
0.0016897401847236655     4.715993175747348E-5     1494.1960526718474
0.0016659999999999997     -1.9634265778836827E-20  1760.4969390819276
0.0017914803694473313     9.431986351494698E-5     1034.2401404498125
0.0017677401847236657     4.7159931757473505E-5    1205.5770291456015
0.0017439999999999997     -1.9634265778836827E-20  1469.3629167208057
0.0018457401847236658     4.715993175747352E-5     963.4033692053241
0.001822                  -2.6179021038449103E-20  1173.7412861318226
0.0019                    0                        935.2663962290508
0.0016829607388946632     2.6996208467693864E-4    1277.6988165073203
0.0017372205541709975     2.2280215291946507E-4    1173.270389404983
0.0017914803694473315     1.7564222116199152E-4    1053.6160238801467
0.0018457401847236654     1.2848228940451803E-4    967.464651868992
0.0019000000000000002     8.132235764704457E-5     923.2911256624275
