!Trace Data File
!Measurement: Smith Chart
!Data Points: 391
#Freq/Hz  Real  Image
2380000000  0.411290139  0.447045654  
2390000000  0.569755614  -0.019965466  
2400000000  0.220164210  -0.420407861  
2410000000  -0.355608672  -0.214496493  
2420000000  -0.289515197  0.424886793  
2430000000  0.276614845  0.542460799  
2440000000  0.604498863  0.155081525  
2450000000  0.474354535  -0.330568761  
2460000000  -0.077326663  -0.485384494  
2470000000  -0.461083949  0.061082412  
2480000000  -0.014091865  0.556272507  
2490000000  0.516856313  0.338130981  
2500000000  0.593380630  -0.167655244  
2510000000  0.205188736  -0.530449092  
2520000000  -0.380400836  -0.326622427  
2530000000  -0.348770648  0.364942551  
2540000000  0.284244329  0.492394865  
2550000000  0.596378207  0.036074653  
2560000000  0.383572370  -0.440515369  
2570000000  -0.179122552  -0.512912869  
2580000000  -0.510044336  0.039847251  
2590000000  -0.071303584  0.523215413  
2600000000  0.461761475  0.297956854  
2610000000  0.493753165  -0.224783570  
2620000000  0.038027056  -0.508628011  
2630000000  -0.450911134  -0.169380903  
2640000000  -0.264785796  0.416490823  
2650000000  0.291963130  0.420614302  
2660000000  0.498488307  -0.031727821  
2670000000  0.181466579  -0.414767295  
2680000000  -0.333577991  -0.237345487  
2690000000  -0.286756098  0.324018449  
2700000000  0.211823732  0.425604314  
2710000000  0.469458371  0.061892834  
2720000000  0.257846504  -0.326018661  
2730000000  -0.227354243  -0.250067055  
2740000000  -0.249915317  0.271208972  
2750000000  0.205613866  0.403715491  
2760000000  0.469630539  0.090735905  
2770000000  0.326172024  -0.287277520  
2780000000  -0.137520522  -0.307468146  
2790000000  -0.271201581  0.197312176  
2800000000  0.167400792  0.416429937  
2810000000  0.485782534  0.144983739  
2820000000  0.425876051  -0.249503836  
2830000000  0.002040044  -0.404780149  
2840000000  -0.310809135  0.033815157  
2850000000  0.083304018  0.406294227  
2860000000  0.484595984  0.183640063  
2870000000  0.504921973  -0.229517087  
2880000000  0.156541035  -0.507594645  
2890000000  -0.340880364  -0.281147987  
2900000000  -0.224705637  0.329966366  
2910000000  0.339518666  0.346463799  
2920000000  0.550595522  -0.081470311  
2930000000  0.321230531  -0.481787294  
2940000000  -0.208034351  -0.501140177  
2950000000  -0.458457112  0.086537689  
2960000000  0.068556584  0.466867059  
2970000000  0.521332562  0.138812602  
2980000000  0.465550065  -0.352189511  
2990000000  0.017413590  -0.584669888  
3000000000  -0.472360075  -0.262599170  
3010000000  -0.316097289  0.368346751  
3020000000  0.282449424  0.402198046  
3030000000  0.527239084  -0.047361586  
3040000000  0.282452404  -0.473727822  
3050000000  -0.272804886  -0.464803576  
3060000000  -0.481743276  0.134725511  
3070000000  0.020105634  0.494135588  
3080000000  0.471718729  0.220747992  
3090000000  0.470851004  -0.258150965  
3100000000  0.026806487  -0.517135382  
3110000000  -0.439722836  -0.139520347  
3120000000  -0.166590706  0.416600049  
3130000000  0.361732453  0.336757064  
3140000000  0.515896261  -0.094605699  
3150000000  0.227910459  -0.451385230  
3160000000  -0.281344175  -0.308454007  
3170000000  -0.241461843  0.266761243  
3180000000  0.268736422  0.339866787  
3190000000  0.496157289  -0.024186257  
3200000000  0.312006772  -0.383587092  
3210000000  -0.136015281  -0.371571034  
3220000000  -0.230800539  0.121646039  
3230000000  0.219963938  0.273410678  
3240000000  0.461404949  -0.050510373  
3250000000  0.302565575  -0.392594457  
3260000000  -0.112819731  -0.410763919  
3270000000  -0.267316878  0.044099774  
3280000000  0.161290079  0.267280549  
3290000000  0.451917648  -0.040567912  
3300000000  0.324595362  -0.409397423  
3310000000  -0.087555334  -0.494266838  
3320000000  -0.367036045  -0.084290907  
3330000000  0.000409402  0.305402339  
3340000000  0.424893379  0.062458329  
3350000000  0.383902073  -0.372181445  
3360000000  -0.013115196  -0.567228317  
3370000000  -0.429770350  -0.274798542  
3380000000  -0.278504103  0.283345431  
3390000000  0.288989246  0.286011130  
3400000000  0.472284317  -0.184125707  
3410000000  0.165095389  -0.549066067  
3420000000  -0.341231465  -0.456279099  
3430000000  -0.480621964  0.111353241  
3440000000  0.032666016  0.435933739  
3450000000  0.475609988  0.095311590  
3460000000  0.377305627  -0.405960530  
3470000000  -0.116790950  -0.567618608  
3480000000  -0.517561436  -0.151104897  
3490000000  -0.249880284  0.406852990  
3500000000  0.334849387  0.354463995  
3510000000  0.524840951  -0.137654915  
3520000000  0.205905363  -0.535493135  
3530000000  -0.336753458  -0.425765932  
3540000000  -0.429809421  0.182057619  
3550000000  0.117728628  0.446133733  
3560000000  0.521441460  0.091419563  
3570000000  0.431119591  -0.385444611  
3580000000  -0.031945445  -0.559888482  
3590000000  -0.422029406  -0.163679346  
3600000000  -0.117155202  0.346769810  
3610000000  0.408254951  0.196606830  
3620000000  0.477503210  -0.268342704  
3630000000  0.136976972  -0.549016118  
3640000000  -0.298532307  -0.372774124  
3650000000  -0.264657527  0.144252226  
3660000000  0.244763389  0.212137595  
3670000000  0.427352577  -0.200101942  
3680000000  0.164458796  -0.506929576  
3690000000  -0.232074127  -0.418810815  
3700000000  -0.298242241  0.017430730  
3710000000  0.132408842  0.178991660  
3720000000  0.364054441  -0.181334928  
3730000000  0.136437237  -0.493364811  
3740000000  -0.238128439  -0.438770145  
3750000000  -0.358542174  -0.049603909  
3760000000  0.008767553  0.198059514  
3770000000  0.324634224  -0.110115893  
3780000000  0.136332959  -0.472895384  
3790000000  -0.256489486  -0.459093332  
3800000000  -0.444476575  -0.087477431  
3810000000  -0.155319840  0.274686426  
3820000000  0.305892885  0.100365289  
3830000000  0.273713768  -0.372286946  
3840000000  -0.146880403  -0.511215806  
3850000000  -0.465159982  -0.204819396  
3860000000  -0.334004283  0.252597719  
3870000000  0.183127582  0.318756312  
3880000000  0.420969248  -0.156103969  
3890000000  0.078513399  -0.524329901  
3900000000  -0.379627317  -0.375528902  
3910000000  -0.461723268  0.113670588  
3920000000  -0.024580587  0.425529063  
3930000000  0.456270784  0.131132707  
3940000000  0.372259617  -0.408783376  
3950000000  -0.121617720  -0.553772807  
3960000000  -0.473156363  -0.183478713  
3970000000  -0.281104475  0.326102465  
3980000000  0.299576074  0.347592682  
3990000000  0.534978390  -0.172436163  
4000000000  0.196471944  -0.574561238  
