!Trace Data File
!Measurement: Smith Chart
!Data Points: 391
#Freq/Hz  Real  Image
1050000000  -0.287266523  -0.757962584  
1060000000  -0.823244572  -0.140131488  
1070000000  -0.540216506  0.634933591  
1080000000  0.362251222  0.707980931  
1090000000  0.717419744  -0.201528370  
1100000000  -0.035716724  -0.753167570  
1110000000  -0.739382684  -0.307308912  
1120000000  -0.677915990  0.483937591  
1130000000  0.088352375  0.818881452  
1140000000  0.745884657  0.177497521  
1150000000  0.318816096  -0.656975508  
1160000000  -0.537868857  -0.540134847  
1170000000  -0.776120603  0.231266290  
1180000000  -0.201536193  0.804259300  
1190000000  0.613160491  0.506001592  
1200000000  0.621266484  -0.404911876  
1210000000  -0.199908644  -0.709248245  
1220000000  -0.768963814  -0.107449017  
1230000000  -0.482288688  0.657503247  
1240000000  0.364739507  0.724895418  
1250000000  0.767181575  -0.066713028  
1260000000  0.182132334  -0.718409896  
1270000000  -0.618148386  -0.438246965  
1280000000  -0.691105783  0.400357306  
1290000000  0.084689654  0.810559213  
1300000000  0.767297029  0.206999421  
1310000000  0.453945756  -0.619614720  
1320000000  -0.381667703  -0.675049603  
1330000000  -0.809701622  0.028520720  
1340000000  -0.327243954  0.766090691  
1350000000  0.609074116  0.542808115  
1360000000  0.659829080  -0.414720923  
1370000000  -0.146937236  -0.770638525  
1380000000  -0.787514806  -0.252650470  
1390000000  -0.624298155  0.590450466  
1400000000  0.317024529  0.782331884  
1410000000  0.773577511  -0.120932974  
1420000000  0.087996617  -0.763119042  
1430000000  -0.682100654  -0.445067823  
1440000000  -0.782168627  0.368033141  
1450000000  -0.026606442  0.865783691  
1460000000  0.754913867  0.215965971  
1470000000  0.285834968  -0.669795990  
1480000000  -0.577672124  -0.518532932  
1490000000  -0.810263574  0.249120355  
1500000000  -0.237184361  0.841316581  
1510000000  0.618658483  0.513866186  
1520000000  0.523692131  -0.451935738  
1530000000  -0.374597132  -0.589661062  
1540000000  -0.776880801  0.125849813  
1550000000  -0.325341612  0.780765653  
1560000000  0.500953853  0.639441013  
1570000000  0.658843756  -0.234728083  
1580000000  -0.125603363  -0.631974816  
1590000000  -0.715429187  -0.059316438  
1600000000  -0.437906772  0.674303651  
1610000000  0.354470968  0.732094765  
1620000000  0.732582867  0.001304038  
1630000000  0.172563270  -0.617253780  
1640000000  -0.581621051  -0.308882982  
1650000000  -0.576416850  0.483322084  
1660000000  0.152057320  0.789292574  
1670000000  0.725391686  0.238198295  
1680000000  0.451314688  -0.508069456  
1690000000  -0.330336094  -0.555518627  
1700000000  -0.692569256  0.137119040  
1710000000  -0.191355884  0.753124595  
1720000000  0.579431415  0.514417052  
1730000000  0.653781533  -0.277238548  
1740000000  -0.019027770  -0.656236351  
1750000000  -0.645953238  -0.219619811  
1760000000  -0.507950902  0.553372681  
1770000000  0.298099458  0.715692222  
1780000000  0.728582501  0.010476760  
1790000000  0.250764668  -0.621273875  
1800000000  -0.489066660  -0.471248180  
1810000000  -0.702014923  0.249664709  
1820000000  -0.118015453  0.781705379  
1830000000  0.635029197  0.417096049  
1840000000  0.528857529  -0.423923463  
1850000000  -0.261500925  -0.601059139  
1860000000  -0.724093139  0.014970581  
1870000000  -0.383366704  0.701622009  
1880000000  0.409603626  0.692453325  
1890000000  0.716044784  -0.082942590  
1900000000  0.075233482  -0.635032892  
1910000000  -0.640960634  -0.228038043  
1920000000  -0.546181381  0.556758642  
1930000000  0.188679755  0.796576798  
1940000000  0.726908743  0.221793428  
1950000000  0.369475693  -0.521106660  
1960000000  -0.473938346  -0.390753776  
1970000000  -0.580216825  0.433792084  
1980000000  0.111762300  0.786666512  
1990000000  0.691600978  0.333553731  
2000000000  0.523973048  -0.420439690  
2010000000  -0.269588798  -0.516885400  
2020000000  -0.594153345  0.251021802  
2030000000  0.041917019  0.739543021  
2040000000  0.660365939  0.343527675  
2050000000  0.567014396  -0.350413054  
2060000000  -0.125552356  -0.566205621  
2070000000  -0.595343351  0.050654069  
2080000000  -0.126145020  0.675507605  
2090000000  0.563266337  0.442957938  
2100000000  0.628383040  -0.230314836  
2110000000  0.055669952  -0.592361629  
2120000000  -0.548547029  -0.187057748  
2130000000  -0.340535164  0.550619185  
2140000000  0.401397198  0.567468047  
2150000000  0.672718227  -0.061408214  
2160000000  0.250857323  -0.571114302  
2170000000  -0.422964424  -0.429334790  
2180000000  -0.575734198  0.287693858  
2190000000  0.051173691  0.685351729  
2200000000  0.623400629  0.266557246  
2210000000  0.485238582  -0.400403470  
2220000000  -0.183730185  -0.572967470  
2230000000  -0.642288566  -0.020458750  
2240000000  -0.318071216  0.624917090  
2250000000  0.377522796  0.606934726  
2260000000  0.668749511  0.000177644  
2270000000  0.247464210  -0.550240874  
2280000000  -0.474317819  -0.372182131  
2290000000  -0.555156648  0.384453982  
2300000000  0.078856885  0.719784141  
2310000000  0.623412371  0.337321013  
2320000000  0.554405570  -0.327413261  
2330000000  -0.139230430  -0.577748179  
2340000000  -0.640314221  0.045844752  
2350000000  -0.219158784  0.685614467  
2360000000  0.449624062  0.586676538  
2370000000  0.696058750  0.000684182  
2380000000  0.275446177  -0.550784051  
2390000000  -0.502547324  -0.303024858  
2400000000  -0.401196927  0.536591172  
2410000000  0.313755453  0.656141162  
2420000000  0.694748163  0.168928221  
2430000000  0.499702543  -0.421989322  
2440000000  -0.233035207  -0.524744749  
2450000000  -0.518045723  0.282519460  
2460000000  0.180201754  0.644925654  
2470000000  0.653970897  0.212678239  
2480000000  0.537499607  -0.367735326  
2490000000  -0.097430229  -0.568544984  
2500000000  -0.530047774  0.092686512  
2510000000  0.066672593  0.597145975  
2520000000  0.599004507  0.227640927  
2530000000  0.527610302  -0.341294974  
2540000000  -0.034153417  -0.578102827  
2550000000  -0.526312709  -0.062747940  
2560000000  -0.095684871  0.544287682  
2570000000  0.508443296  0.300966740  
2580000000  0.525964856  -0.274212420  
2590000000  0.015499784  -0.569377780  
2600000000  -0.521115959  -0.168602183  
2610000000  -0.269184083  0.494253010  
2620000000  0.375046790  0.450483143  
2630000000  0.579809606  -0.090396203  
2640000000  0.199242994  -0.533421218  
2650000000  -0.435280114  -0.350411475  
2660000000  -0.452955693  0.364228904  
2670000000  0.173184320  0.582036912  
2680000000  0.584010124  0.170953840  
2690000000  0.449468315  -0.377173871  
2700000000  -0.173215494  -0.532550156  
2710000000  -0.564720035  0.092667684  
2720000000  -0.076113634  0.610639930  
2730000000  0.488775313  0.409502327  
2740000000  0.619539917  -0.112306565  
2750000000  0.232669666  -0.551104367  
2760000000  -0.458444864  -0.334334254  
2770000000  -0.384014010  0.456238747  
2780000000  0.282940060  0.577846944  
2790000000  0.639783084  0.159429789  
2800000000  0.533269942  -0.364273876  
2810000000  -0.073618233  -0.596973717  
2820000000  -0.561096072  0.064561002  
2830000000  0.022879023  0.611110985  
2840000000  0.569277346  0.328360438  
2850000000  0.649129152  -0.177951112  
2860000000  0.296679378  -0.591583788  
2870000000  -0.394402891  -0.461593837  
2880000000  -0.394448727  0.393806428  
2890000000  0.359526902  0.484165579  
2900000000  0.648328960  -0.028569531  
2910000000  0.414851964  -0.521453679  
2920000000  -0.218034074  -0.601203442  
2930000000  -0.550351858  0.123187371  
2940000000  0.125994101  0.541319013  
2950000000  0.596370876  0.103926815  
2960000000  0.461407900  -0.439635605  
2970000000  -0.116045699  -0.611389458  
2980000000  -0.545481622  -0.026015678  
2990000000  -0.004758832  0.499112070  
3000000000  0.513433695  0.141703784  
3010000000  0.416080445  -0.385115415  
3020000000  -0.120140746  -0.554036796  
3030000000  -0.522517622  -0.031364825  
3040000000  -0.082317851  0.487475038  
3050000000  0.455815196  0.247128293  
3060000000  0.472119033  -0.277038485  
3070000000  -0.018766724  -0.548540294  
3080000000  -0.508012354  -0.103500143  
3090000000  -0.159344241  0.487240553  
3100000000  0.418169737  0.353550673  
3110000000  0.559915602  -0.144745022  
3120000000  0.196496800  -0.547584593  
3130000000  -0.427671164  -0.338391721  
3140000000  -0.344591022  0.393044978  
3150000000  0.303380579  0.476466328  
3160000000  0.609722495  0.034656316  
3170000000  0.439182043  -0.453163087  
3180000000  -0.157073840  -0.583918631  
3190000000  -0.531017363  0.078286409  
3200000000  0.062859185  0.546522677  
3210000000  0.574292898  0.225495115  
3220000000  0.600436330  -0.284458637  
3230000000  0.204357773  -0.643663824  
3240000000  -0.440328717  -0.438855559  
3250000000  -0.379716963  0.376402557  
3260000000  0.360580862  0.443551034  
3270000000  0.644091427  -0.063311048  
3280000000  0.434972495  -0.540051401  
3290000000  -0.133067086  -0.678752959  
3300000000  -0.598514676  -0.095101811  
3310000000  -0.051746994  0.527651668  
3320000000  0.563400567  0.189980745  
3330000000  0.552319169  -0.381040782  
3340000000  0.098594829  -0.701519728  
3350000000  -0.504089415  -0.452752799  
3360000000  -0.457685649  0.333041251  
3370000000  0.312740684  0.434121370  
3380000000  0.591154039  -0.152602181  
3390000000  0.252062201  -0.624037862  
3400000000  -0.364007235  -0.568124175  
3410000000  -0.578761995  0.119559050  
3420000000  0.062915340  0.508266985  
3430000000  0.547597289  0.052609835  
3440000000  0.351111591  -0.503083885  
3450000000  -0.243256316  -0.577229381  
3460000000  -0.561128318  0.010352013  
3470000000  -0.056102090  0.484433383  
3480000000  0.483420819  0.163088664  
3490000000  0.400683314  -0.395347804  
3500000000  -0.150178403  -0.549116254  
3510000000  -0.505356193  -0.024419868  
3520000000  -0.063059039  0.457001984  
3530000000  0.469096035  0.198879778  
3540000000  0.458177209  -0.333491713  
3550000000  -0.031588409  -0.567346215  
3560000000  -0.472568512  -0.135477766  
3570000000  -0.120805800  0.426323801  
3580000000  0.458723724  0.247205839  
3590000000  0.537740409  -0.275305629  
3600000000  0.147471741  -0.610862911  
3610000000  -0.396411061  -0.403133631  
3620000000  -0.355258107  0.273851842  
3630000000  0.315551549  0.369574249  
3640000000  0.587478876  -0.145158008  
3650000000  0.319812238  -0.589314222  
3660000000  -0.217165515  -0.622384548  
3670000000  -0.545698702  -0.079922177  
3680000000  -0.051916271  0.449250698  
3690000000  0.540965140  0.108972102  
3700000000  0.474584639  -0.464926243  
3710000000  0.004016643  -0.704784870  
3720000000  -0.494791150  -0.438251615  
3730000000  -0.471260786  0.235638946  
3740000000  0.261025876  0.396811128  
3750000000  0.561321139  -0.223141298  
3760000000  0.190952137  -0.670177281  
3770000000  -0.347827792  -0.616596997  
3780000000  -0.630292535  -0.100575924  
3790000000  -0.232285142  0.461510360  
3800000000  0.471337199  0.215553552  
3810000000  0.427907497  -0.465877533  
3820000000  -0.131905451  -0.672991693  
3830000000  -0.580492496  -0.309984952  
3840000000  -0.476208121  0.309347004  
3850000000  0.210582510  0.457660973  
3860000000  0.544737756  -0.169435859  
3870000000  0.099019021  -0.632621527  
3880000000  -0.458792448  -0.437834680  
3890000000  -0.543938100  0.155052423  
3900000000  0.004942372  0.499822021  
3910000000  0.528586209  0.074906550  
3920000000  0.295944244  -0.517271221  
3930000000  -0.291411489  -0.511026859  
3940000000  -0.511274099  0.027496221  
3950000000  -0.060432564  0.446783245  
3960000000  0.490190923  0.137238145  
3970000000  0.377424508  -0.445234656  
3980000000  -0.159902513  -0.548448324  
3990000000  -0.464057297  -0.090460673  
4000000000  -0.098291993  0.381512940  
