!Trace Data File
!Measurement: Smith Chart
!Data Points: 391
#Freq/Hz  Real  Image
1280000000  -0.159266919  -0.661022723  
1290000000  -0.693879545  -0.108378574  
1300000000  -0.388642341  0.610549331  
1310000000  0.426363200  0.570757329  
1320000000  0.647173524  -0.212977871  
1330000000  0.036450312  -0.674715161  
1340000000  -0.609554708  -0.348903149  
1350000000  -0.616698325  0.386139154  
1360000000  0.114048444  0.707421958  
1370000000  0.671322048  0.082995586  
1380000000  0.267983705  -0.610969305  
1390000000  -0.465404928  -0.530681729  
1400000000  -0.738631248  0.133046389  
1410000000  -0.233375832  0.722382724  
1420000000  0.570652664  0.421248555  
1430000000  0.497458428  -0.442591161  
1440000000  -0.265530765  -0.649821222  
1450000000  -0.759828329  -0.117888562  
1460000000  -0.547592282  0.596277654  
1470000000  0.272696286  0.727277935  
1480000000  0.673152566  -0.090888552  
1490000000  0.004028908  -0.660966694  
1500000000  -0.683463454  -0.284104198  
1510000000  -0.675257802  0.460730255  
1520000000  0.012589260  0.828793526  
1530000000  0.685820699  0.290591180  
1540000000  0.350698531  -0.543116808  
1550000000  -0.491205513  -0.464489520  
1560000000  -0.715262234  0.288642526  
1570000000  -0.140649483  0.807512939  
1580000000  0.607477665  0.474495888  
1590000000  0.535787582  -0.376686633  
1600000000  -0.286380678  -0.548055112  
1610000000  -0.690598190  0.134852737  
1620000000  -0.224207327  0.743343651  
1630000000  0.526554346  0.547782183  
1640000000  0.614528060  -0.236178473  
1650000000  -0.090282716  -0.572624266  
1660000000  -0.623008192  -0.029998932  
1670000000  -0.298317701  0.640288055  
1680000000  0.437833697  0.565766454  
1690000000  0.625612080  -0.143516615  
1700000000  0.048400283  -0.564407468  
1710000000  -0.547701001  -0.196350127  
1720000000  -0.424711078  0.496059537  
1730000000  0.276638240  0.621272087  
1740000000  0.633679390  0.007959453  
1750000000  0.208179265  -0.529441416  
1760000000  -0.438133508  -0.363965064  
1770000000  -0.552372634  0.300170988  
1780000000  0.046577621  0.662635744  
1790000000  0.597845316  0.201278880  
1800000000  0.347694248  -0.453377962  
1810000000  -0.322020084  -0.475647569  
1820000000  -0.630829990  0.106000856  
1830000000  -0.231258228  0.652333915  
1840000000  0.463804215  0.486699611  
1850000000  0.540263712  -0.237926885  
1860000000  -0.098433010  -0.546248257  
1870000000  -0.613836467  -0.098566890  
1880000000  -0.444683552  0.550714374  
1890000000  0.224721372  0.697037756  
1900000000  0.651813388  0.125897005  
1910000000  0.267030180  -0.499140352  
1920000000  -0.450769722  -0.360803694  
1930000000  -0.595794499  0.334147274  
1940000000  -0.053031497  0.754134834  
1950000000  0.569703877  0.469029129  
1960000000  0.588913143  -0.235513806  
1970000000  -0.091946706  -0.531998217  
1980000000  -0.601524055  0.034856278  
1990000000  -0.239383727  0.675068438  
2000000000  0.483319700  0.589618206  
2010000000  0.699373364  -0.054834668  
2020000000  0.212552890  -0.552831709  
2030000000  -0.476860970  -0.273413986  
2040000000  -0.413882196  0.485833853  
2050000000  0.293398142  0.642411411  
2060000000  0.675452054  0.088443309  
2070000000  0.348847121  -0.477375209  
2080000000  -0.330709487  -0.401480585  
2090000000  -0.478340834  0.299130440  
2100000000  0.144185469  0.620548010  
2110000000  0.611684680  0.175548136  
2120000000  0.407050490  -0.396891981  
2130000000  -0.212712079  -0.447939217  
2140000000  -0.483840436  0.148467496  
2150000000  0.025335969  0.565946996  
2160000000  0.536842465  0.214817718  
2170000000  0.398509979  -0.352952838  
2180000000  -0.181368142  -0.454305261  
2190000000  -0.504692197  0.065926820  
2200000000  -0.110507250  0.546951890  
2210000000  0.453463823  0.333956778  
2220000000  0.451502323  -0.248228714  
2230000000  -0.095852047  -0.471269429  
2240000000  -0.522615552  -0.030708544  
2250000000  -0.269619495  0.530947089  
2260000000  0.323790193  0.524801135  
2270000000  0.570786119  0.006321783  
2280000000  0.201114789  -0.455743074  
2290000000  -0.406991273  -0.279639184  
2300000000  -0.445109516  0.365482181  
2310000000  0.110274605  0.624170482  
2320000000  0.559111595  0.267772108  
2330000000  0.457914561  -0.303984255  
2340000000  -0.161802545  -0.466593921  
2350000000  -0.541688204  0.107210681  
2360000000  -0.140417218  0.628530979  
2370000000  0.433574706  0.514281213  
2380000000  0.631754518  -0.002134954  
2390000000  0.265050322  -0.475273699  
2400000000  -0.403677940  -0.283289194  
2410000000  -0.369245112  0.447092175  
2420000000  0.256003141  0.609225929  
2430000000  0.635616958  0.204106927  
2440000000  0.523730516  -0.328806698  
2450000000  -0.067454167  -0.528465807  
2460000000  -0.505425751  0.059058022  
2470000000  -0.017926825  0.594385386  
2480000000  0.540497959  0.350196600  
2490000000  0.603957176  -0.184923172  
2500000000  0.169564530  -0.545109570  
2510000000  -0.425187916  -0.254527241  
2520000000  -0.256097794  0.443973064  
2530000000  0.385741055  0.428123206  
2540000000  0.586026192  -0.078736328  
2550000000  0.259627789  -0.493938923  
2560000000  -0.314162493  -0.379216045  
2570000000  -0.378678203  0.260925144  
2580000000  0.198660254  0.450087547  
2590000000  0.508144736  0.024060717  
2600000000  0.260923147  -0.409289896  
2610000000  -0.271084934  -0.344481498  
2620000000  -0.365558743  0.223517179  
2630000000  0.137767285  0.439965487  
2640000000  0.466824770  0.076122373  
2650000000  0.269260287  -0.357840359  
2660000000  -0.252130866  -0.327024937  
2670000000  -0.370624512  0.224048868  
2680000000  0.105667427  0.470858514  
2690000000  0.471776605  0.162427083  
2700000000  0.368022889  -0.292828918  
2710000000  -0.146720797  -0.394418657  
2720000000  -0.413049102  0.131704748  
2730000000  0.017075781  0.506054699  
2740000000  0.461327344  0.293757558  
2750000000  0.512185752  -0.160967901  
2760000000  0.112412244  -0.469542533  
2770000000  -0.406543672  -0.153798565  
2780000000  -0.197750330  0.451741487  
2790000000  0.351811498  0.443055660  
2800000000  0.585418701  0.037640106  
2810000000  0.393638670  -0.397311509  
2820000000  -0.181219071  -0.447629213  
2830000000  -0.398661017  0.206941634  
2840000000  0.170620084  0.507977486  
2850000000  0.568927169  0.186011210  
2860000000  0.554506660  -0.269952148  
2870000000  0.153000891  -0.571136296  
2880000000  -0.415811896  -0.295930624  
2890000000  -0.245081231  0.405698240  
2900000000  0.386290729  0.383885354  
2910000000  0.594579816  -0.086441286  
2920000000  0.344392449  -0.511303961  
2930000000  -0.225784868  -0.532474101  
2940000000  -0.485891312  0.109277524  
2950000000  0.093169540  0.488209337  
2960000000  0.543300331  0.124307975  
2970000000  0.460845977  -0.376828879  
2980000000  -0.023519609  -0.584565938  
2990000000  -0.483617067  -0.180754721  
3000000000  -0.194256842  0.404952645  
3010000000  0.368613005  0.285405010  
3020000000  0.465158671  -0.191663370  
3030000000  0.095790155  -0.498066723  
3040000000  -0.389050514  -0.252161831  
3050000000  -0.269322187  0.317026168  
3060000000  0.255304039  0.346316516  
3070000000  0.453080803  -0.062369931  
3080000000  0.175452083  -0.411449939  
3090000000  -0.298015028  -0.250707150  
3100000000  -0.230842754  0.280870944  
3110000000  0.254135847  0.332537860  
3120000000  0.460467905  -0.040589359  
3130000000  0.223044559  -0.393855214  
3140000000  -0.252595514  -0.284015119  
3150000000  -0.236587077  0.257474840  
3160000000  0.256931394  0.349913061  
3170000000  0.502837479  -0.007535448  
3180000000  0.329239577  -0.393875510  
3190000000  -0.159980521  -0.416112393  
3200000000  -0.328856409  0.138106763  
3210000000  0.177649260  0.391231060  
3220000000  0.528184474  0.067806788  
3230000000  0.456614554  -0.359154791  
3240000000  0.028331680  -0.561607480  
3250000000  -0.419132620  -0.184958816  
3260000000  -0.111705795  0.385520071  
3270000000  0.440315008  0.241494417  
3280000000  0.546110332  -0.222783968  
3290000000  0.243677393  -0.572311878  
3300000000  -0.288977951  -0.502549708  
3310000000  -0.435520679  0.135059416  
3320000000  0.171844885  0.406861722  
3330000000  0.546084106  -0.011871194  
3340000000  0.396912694  -0.479328066  
3350000000  -0.086337149  -0.633669972  
3360000000  -0.525015593  -0.226033315  
3370000000  -0.242109492  0.390720695  
3380000000  0.387610286  0.278296828  
3390000000  0.503789485  -0.258488983  
3400000000  0.124112189  -0.607375205  
3410000000  -0.411322564  -0.441005319  
3420000000  -0.474234670  0.191531464  
3430000000  0.120176591  0.437348008  
3440000000  0.503592789  0.009591235  
3450000000  0.307416886  -0.473068357  
3460000000  -0.222520769  -0.525276005  
3470000000  -0.504037797  -0.011807380  
3480000000  -0.089879774  0.426340401  
3490000000  0.411585480  0.198587358  
3500000000  0.410919428  -0.294740051  
3510000000  -0.028099326  -0.505768180  
3520000000  -0.409099013  -0.143360674  
3530000000  -0.149377063  0.335557193  
3540000000  0.341003031  0.230972975  
3550000000  0.426564097  -0.205369189  
3560000000  0.081504911  -0.461893082  
3570000000  -0.305004627  -0.206870124  
3580000000  -0.125929803  0.251733392  
3590000000  0.336035550  0.180786297  
3600000000  0.429218262  -0.227029681  
3610000000  0.122521356  -0.489601165  
3620000000  -0.276611984  -0.306825966  
3630000000  -0.199580073  0.176130608  
3640000000  0.290670097  0.194798112  
3650000000  0.447300762  -0.220094025  
3660000000  0.172222018  -0.532259107  
3670000000  -0.259318084  -0.445421219  
3680000000  -0.361108452  0.048804294  
3690000000  0.131450161  0.285803884  
3700000000  0.466036707  -0.102040678  
3710000000  0.277903706  -0.518197119  
3720000000  -0.161870599  -0.580947638  
3730000000  -0.470620930  -0.202696010  
3740000000  -0.200036824  0.289753765  
3750000000  0.366635531  0.139802337  
3760000000  0.387195975  -0.392094523  
3770000000  -0.028168477  -0.625392318  
3780000000  -0.450074106  -0.407885641  
3790000000  -0.487071365  0.116961420  
3800000000  0.041345235  0.388586938  
3810000000  0.461838901  -0.045159228  
3820000000  0.218005747  -0.536039591  
3830000000  -0.284091979  -0.540027559  
3840000000  -0.548136413  -0.105967253  
3850000000  -0.264281899  0.372195333  
3860000000  0.329484582  0.273127109  
3870000000  0.416190684  -0.309776485  
3880000000  -0.051827468  -0.576063216  
3890000000  -0.477106124  -0.291114122  
3900000000  -0.423486859  0.234616444  
3910000000  0.111988887  0.419960141  
3920000000  0.483739078  -0.020458259  
3930000000  0.220623836  -0.493994594  
3940000000  -0.281610906  -0.441251963  
3950000000  -0.437195152  0.037174169  
3960000000  -0.031919919  0.375559449  
3970000000  0.429404378  0.104333282  
3980000000  0.344149560  -0.386705250  
3990000000  -0.100797281  -0.491941720  
4000000000  -0.366089523  -0.128026232  
